"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,       "HF"       ,      "maxHF"     
          0,           0,         490,      -9.165520848,      -9.513316632,      -9.189548305,      -8.759834501,      -14.58865414,       -4.11249996,   1.751076155e-06,   0.0008522986475,       4.594972986,       4.594972986,       4.594972986,   1.105948019e-06,       0.490296479,     0.04615975835,                 0,                 0,                 0,     -0.1466148478,       0.490296479,     0.04615975835,                 0,     0.09414662419,      0.4701184156,      -279.1752481,       42419.97291
          0,           0,         491,      -9.186559375,      -9.535010971,      -9.217965976,      -8.781916893,      -14.58744595,      -4.019849782,   1.926185182e-06,   0.0009375278602,       5.054470285,       5.054470285,       5.054470285,   1.105948019e-06,      0.4893327856,     0.02662492357,                 0,                 0,                 0,     -0.2144212191,      0.4893327856,     0.02662492357,                 0,     0.05441066765,      0.4701184156,      -279.1627982,       42419.40889
          0,           0,         492,      -9.210524416,      -9.552228136,      -9.250361864,      -8.807515673,      -14.58592083,      -3.944389709,   2.118805346e-06,    0.001031279855,       5.559917313,       5.559917313,       5.559917313,   1.105948019e-06,      0.4881852415,    -0.01007617217,                 0,                 0,                 0,     -0.3428474469,      0.4881852415,    -0.01007617217,                 0,    -0.02064005897,      0.4701184156,      -279.1509758,       42418.80062
          0,           0,         493,      -9.238450524,      -9.566204527,      -9.285579334,      -8.837813993,      -14.58417018,       -3.92578918,   2.330687632e-06,    0.001134406861,       6.115909045,       6.115909045,       6.115909045,   1.105948019e-06,      0.4870113789,    -0.06624953156,                 0,                 0,                 0,     -0.5401820942,      0.4870113789,    -0.06624953156,                 0,     -0.1360328206,      0.4701184156,      -279.1398044,       42418.14154
          0,           0,         494,      -9.263520552,      -9.578751208,      -9.328305223,      -8.865869284,      -14.58232224,      -3.986290713,   2.563758029e-06,    0.001247846314,       6.727499949,       6.727499949,       6.727499949,   1.105948019e-06,      0.4859645997,     -0.1396609279,                 0,                 0,                 0,     -0.7986347729,      0.4859645997,     -0.1396609279,                 0,     -0.2873890978,      0.4701184156,      -279.1286739,       42417.42328
          0,           0,         495,      -9.276749129,      -9.590672277,      -9.386755028,      -8.881908759,      -14.58049568,      -4.086119026,   2.820135081e-06,     0.00137262939,       7.400249944,       7.400249944,       7.400249944,   1.105948019e-06,       0.485044579,     -0.2222264482,                 0,                 0,                 0,      -1.089587805,       0.485044579,     -0.2222264482,                 0,     -0.4581567506,      0.4701184156,      -279.1165475,       42416.64365
          0,           0,         496,      -9.278741718,      -9.601863376,      -9.465243384,      -8.885604905,       -14.5787768,      -4.128401156,   3.102149106e-06,    0.001509890388,       8.140274939,       8.140274939,       8.140274939,   1.105948019e-06,      0.4840522235,     -0.3012054329,                 0,                 0,                 0,       -1.36777582,      0.4840522235,     -0.3012054329,                 0,      -0.622258133,      0.4701184156,      -279.1022682,       42415.80869
          0,           0,         497,      -9.281560676,      -9.611986669,      -9.547688823,      -8.888945455,      -14.57722727,      -4.075647138,   3.412363648e-06,    0.001660877036,       8.954302433,       8.954302433,       8.954302433,   1.105948019e-06,      0.4827098054,     -0.3632292509,                 0,                 0,                 0,      -1.585631736,      0.4827098054,     -0.3632292509,                 0,      -0.752479537,      0.4701184156,      -279.0848769,        42414.9239
          0,           0,         498,      -9.297374429,      -9.620423583,      -9.580828242,      -8.904640666,      -14.57587493,      -3.893923541,   3.753599359e-06,    0.001826961767,       9.849732676,       9.849732676,       9.849732676,   1.105948019e-06,      0.4808929412,     -0.3996426258,                 0,                 0,                 0,       -1.71238888,      0.4808929412,     -0.3996426258,                 0,     -0.8310428198,      0.4701184156,      -279.0638802,        42413.9821
          0,           0,         499,      -9.327121594,      -9.625768136,      -9.544607251,       -8.93412582,      -14.57465093,      -3.737644527,   4.128958579e-06,    0.002009654088,       10.83470594,       10.83470594,       10.83470594,   1.105948019e-06,       0.478824444,     -0.4104103206,                 0,                 0,                 0,      -1.748100213,       0.478824444,     -0.4104103206,                 0,     -0.8571206539,      0.4701184156,      -279.0394134,       42412.95561
          0,           0,         500,       -9.35551548,      -9.625796592,      -9.494457488,      -8.962494172,       -14.5733457,      -3.655159611,   4.541853746e-06,    0.002210614172,       11.91817654,       11.91817654,       11.91817654,   1.105948019e-06,      0.4770633775,     -0.4039418776,                 0,                 0,                 0,      -1.723023562,      0.4770633775,     -0.4039418776,                 0,      -0.846725816,      0.4701184156,      -279.0121873,       42411.80084
          0,           0,         501,      -9.359784055,       -9.61824129,      -9.464529876,      -8.967139859,      -14.57153079,      -3.655746094,   4.996038144e-06,    0.002431667911,       13.10999419,       13.10999419,       13.10999419,   1.105948019e-06,      0.4764120231,     -0.3939136427,                 0,                 0,                 0,      -1.686085112,      0.4764120231,     -0.3939136427,                 0,     -0.8268339664,      0.4701184156,      -278.9835223,       42410.53475
          0,           0,         502,      -9.333161718,      -9.601686024,      -9.456967432,      -8.941199538,      -14.56862504,      -3.641135221,   5.495640959e-06,    0.002674823066,       14.42099361,       14.42099361,       14.42099361,   1.105948019e-06,      0.4769151239,     -0.3917762997,                 0,                 0,                 0,      -1.677993123,      0.4769151239,     -0.3917762997,                 0,     -0.8214801335,      0.4701184156,      -278.9545693,        42409.0819
          0,           0,         503,      -9.298318509,      -9.577468641,      -9.472233347,      -8.905003504,      -14.56506311,      -3.790765827,   6.045204045e-06,    0.002942289745,       15.86309297,       15.86309297,       15.86309297,   1.105948019e-06,      0.4778575158,     -0.4036235958,                 0,                 0,                 0,      -1.719763696,      0.4778575158,     -0.4036235958,                 0,     -0.8446526054,      0.4701184156,      -278.9261403,       42407.46434
          0,           0,         504,      -9.279864664,      -9.547661817,      -9.505261037,      -8.884197123,      -14.56073883,      -3.924361516,   6.649723579e-06,    0.003236499061,       17.44940227,       17.44940227,       17.44940227,   1.105948019e-06,      0.4775760114,     -0.4306282706,                 0,                 0,                 0,      -1.814416478,      0.4775760114,     -0.4306282706,                 0,     -0.9016957727,      0.4701184156,      -278.8985802,       42405.70738
          0,           0,         505,      -9.292245888,      -9.515792383,      -9.546558127,      -8.893445151,      -14.55569518,      -3.918147151,   7.314695509e-06,    0.003560125582,        19.1943425,        19.1943425,        19.1943425,   1.105948019e-06,      0.4738068351,     -0.4679399001,                 0,                 0,                 0,      -1.943365629,      0.4738068351,     -0.4679399001,                 0,     -0.9876174539,      0.4701184156,      -278.8714403,       42403.80346
          0,           0,         506,      -9.332695142,      -9.485238534,      -9.592384151,      -8.929533692,      -14.55009545,      -3.769546501,   8.046165339e-06,    0.003916111174,       21.11377675,       21.11377675,       21.11377675,   1.105948019e-06,      0.4645646544,     -0.5043852717,                 0,                 0,                 0,      -2.065851704,      0.4645646544,     -0.5043852717,                 0,      -1.085715986,      0.4701184156,      -278.8434716,       42401.70829
          0,           0,         507,      -9.379928567,       -9.45746529,      -9.647738614,      -8.971829327,      -14.54410218,      -3.760169206,   8.850782923e-06,    0.004307691062,       23.22515442,       23.22515442,       23.22515442,   1.105948019e-06,      0.4492900838,     -0.5263400973,                 0,                 0,                 0,      -2.133273213,      0.4492900838,     -0.5263400973,                 0,      -1.171492798,      0.4701184156,      -278.8132376,       42399.39109
          0,           0,         508,      -9.410530213,      -9.431883443,       -9.70491518,      -9.000371396,      -14.53787971,      -3.899634889,   9.735862854e-06,    0.004738422651,       25.54766986,       25.54766986,       25.54766986,   1.105948019e-06,      0.4283145551,     -0.5263763477,                 0,                 0,                 0,      -2.119159719,      0.4283145551,     -0.5263763477,                 0,      -1.228948074,      0.4701184156,      -278.7816803,       42396.86808
          0,           0,         509,      -9.415287366,      -9.406239979,      -9.700186082,      -9.010115421,      -14.53110714,      -3.837944993,   1.070945059e-05,     0.00521221667,       28.10243685,       28.10243685,       28.10243685,   1.105948019e-06,      0.4066234893,     -0.5078004405,                 0,                 0,                 0,      -2.038429873,      0.4066234893,     -0.5078004405,                 0,        -1.2488222,      0.4701184156,      -278.7468664,       42394.32079
          0,           0,         510,      -9.402190418,      -9.379849323,      -9.656890795,      -9.001675468,      -14.52297684,      -3.696567059,   1.178039635e-05,    0.005733376348,       30.91268053,       30.91268053,       30.91268053,   1.105948019e-06,      0.3859609471,     -0.4790866068,                 0,                 0,                 0,       -1.92200008,      0.3859609471,     -0.4790866068,                 0,      -1.241282597,      0.4701184156,      -278.7099792,       42391.92453
          0,           0,         511,      -9.381114665,      -9.352583104,      -9.615277305,       -8.98336477,      -14.51312082,      -3.742997309,   1.295843537e-05,     0.00630663497,       34.00394859,       34.00394859,       34.00394859,   1.105948019e-06,      0.3661310136,     -0.4431288804,                 0,                 0,                 0,      -1.779828151,      0.3661310136,     -0.4431288804,                 0,      -1.210301405,      0.4701184156,      -278.6719477,       42389.76061
          0,           0,         512,      -9.369350903,      -9.324755227,      -9.613793459,       -8.97162376,      -14.50138202,      -3.870643152,   1.425427651e-05,    0.006937200216,       37.40434344,       37.40434344,       37.40434344,   1.105948019e-06,      0.3459007091,     -0.3928219545,                 0,                 0,                 0,      -1.586195388,      0.3459007091,     -0.3928219545,                 0,      -1.135649463,      0.4701184156,      -278.6329291,       42387.80366
          0,           0,         513,      -9.371467493,      -9.297181385,      -9.657536812,      -8.972062007,      -14.48801048,      -3.983404326,    1.56797003e-05,    0.007630800659,       41.14477779,       41.14477779,       41.14477779,   1.105948019e-06,      0.3246007714,     -0.3176566926,                 0,                 0,                 0,      -1.304424106,      0.3246007714,     -0.3176566926,                 0,     -0.9786073251,      0.4701184156,      -278.5926285,       42385.98227
          0,           0,         514,      -9.377578771,      -9.270954313,      -9.731853653,      -8.976604135,      -14.47385403,      -4.053172762,   1.724766633e-05,     0.00839373606,       45.25925557,       45.25925557,       45.25925557,   1.105948019e-06,      0.3027359938,     -0.2131392965,                 0,                 0,                 0,     -0.9193321233,      0.3027359938,     -0.2131392965,                 0,     -0.7040434598,      0.4701184156,      -278.5514447,       42384.21884
          0,           0,         515,      -9.378300838,      -9.246573426,      -9.802881888,      -8.977340995,      -14.45980326,      -4.025072221,   1.897242969e-05,    0.009232932299,       49.78518112,       49.78518112,       49.78518112,   1.105948019e-06,      0.2844271229,    -0.09520170999,                 0,                 0,                 0,     -0.4933012876,      0.2844271229,    -0.09520170999,                 0,     -0.3347138945,      0.4701184156,      -278.5088037,       42382.56144
          0,           0,         516,      -9.380913044,      -9.225456997,      -9.850559205,      -8.981520037,      -14.44846643,       -3.93314731,   2.086967291e-05,      0.0101560075,       54.76369924,       54.76369924,       54.76369924,   1.105948019e-06,      0.2696806831,     0.01958941995,                 0,                 0,                 0,    -0.08430949923,      0.2696806831,     0.01958941995,                 0,     0.07263931449,      0.4701184156,      -278.4652524,       42380.96857
          0,           0,         517,      -9.387210639,      -9.206711137,      -9.840374517,      -8.991253992,      -14.44083439,      -3.930237222,   2.295664297e-05,      0.0111713395,       60.24006916,       60.24006916,       60.24006916,   1.105948019e-06,      0.2567729787,      0.1142080585,                 0,                 0,                 0,       0.250791833,      0.2567729787,      0.1142080585,                 0,      0.4447822318,      0.4701184156,      -278.4216505,       42379.42557
          0,           0,         518,      -9.395732007,      -9.188528884,      -9.807625957,      -9.004221383,      -14.43655118,      -4.070525677,   2.525231109e-05,     0.01228814414,       66.26407608,       66.26407608,       66.26407608,   1.105948019e-06,      0.2428875962,      0.1768500443,                 0,                 0,                 0,      0.4750185311,      0.2428875962,      0.1768500443,                 0,       0.728114762,      0.4701184156,      -278.3788884,       42377.94927
          0,           0,         519,      -9.406104625,       -9.16970061,      -9.809963021,      -9.019383398,      -14.43426176,      -4.335473502,    2.77775456e-05,     0.01351656061,       72.89048369,       72.89048369,       72.89048369,   1.105948019e-06,      0.2263015389,      0.2021268682,                 0,                 0,                 0,      0.5729232592,      0.2263015389,      0.2021268682,                 0,      0.8931749607,      0.4701184156,      -278.3376328,       42376.57591
          0,           0,         520,      -9.413827358,      -9.149981692,      -9.854542585,      -9.031555293,      -14.43236974,      -4.375393642,   3.055530144e-05,     0.01486774367,       80.17953205,       80.17953205,       80.17953205,   1.105948019e-06,      0.2086910019,      0.1744824869,                 0,                 0,                 0,      0.4917663633,      0.2086910019,      0.1744824869,                 0,      0.8360805463,      0.4701184156,      -278.2984019,       42375.32858
          0,           0,         521,      -9.402611717,      -9.128220017,      -9.836548833,      -9.021593222,      -14.42947874,       -4.33042421,   3.361082632e-05,     0.01635396108,       88.19748526,       88.19748526,       88.19748526,   1.105948019e-06,       0.194412341,       0.112517704,                 0,                 0,                 0,       0.288971516,       0.194412341,       0.112517704,                 0,      0.5787580329,      0.4701184156,      -278.2613821,       42374.26048
          0,           0,         522,      -9.371146034,      -9.108711984,      -9.725080313,      -8.988326312,      -14.42561733,      -4.289423114,   3.697189886e-05,     0.01798871765,       97.01723378,       97.01723378,       97.01723378,   1.105948019e-06,      0.1877009394,     0.02401041073,                 0,                 0,                 0,    -0.01375988852,      0.1877009394,     0.02401041073,                 0,      0.1279184367,      0.4701184156,      -278.2266642,       42373.26999
          0,           0,         523,      -9.332117926,      -9.094233748,      -9.605116427,      -8.944873603,      -14.42133515,      -4.230162946,   4.066907649e-05,     0.01978687475,       106.7189572,       106.7189572,       106.7189572,   1.105948019e-06,      0.1962206317,    -0.09350526515,                 0,                 0,                 0,     -0.4316604393,      0.1962206317,    -0.09350526515,                 0,     -0.4765312615,      0.4789679731,      -278.1952025,       42372.37769
          0,           0,         524,      -9.283302026,      -9.084708282,      -9.485688728,       -8.88803151,      -14.41651688,      -4.133759831,   4.473597049e-05,      0.0217647835,       117.3908529,       117.3908529,       117.3908529,   1.105948019e-06,      0.2214006321,     -0.2105968874,                 0,                 0,                 0,     -0.8621471993,      0.2214006321,     -0.2105968874,                 0,     -0.9512027377,      0.4878175306,      -278.1653562,       42371.43656
          0,           0,         525,      -9.233759444,      -9.081689541,      -9.394215902,      -8.829989416,      -14.41081883,      -3.971596261,   4.920955413e-05,     0.02394044544,       129.1299382,       129.1299382,       129.1299382,   1.105948019e-06,      0.2674560339,     -0.2935779406,                 0,                 0,                 0,      -1.187386095,      0.2674560339,     -0.2935779406,                 0,       -1.09766804,      0.4878175306,      -278.1360677,       42370.42681
          0,           0,         526,      -9.184067994,        -9.0859331,      -9.313609541,      -8.772535943,      -14.40350773,      -3.853756136,   5.413049899e-05,     0.02633367642,        142.042932,        142.042932,        142.042932,   1.105948019e-06,      0.3339461676,     -0.3251717746,                 0,                 0,                 0,      -1.346159231,      0.3339461676,     -0.3251717746,                 0,     -0.9737251275,      0.4878175306,      -278.1064033,       42369.36608
          0,           0,         527,      -9.135221201,      -9.099462841,      -9.238518149,      -8.717636762,      -14.39414341,      -3.743824805,   5.954355005e-05,     0.02896628136,       156.2472252,       156.2472252,       156.2472252,   1.105948019e-06,      0.4205954362,     -0.3201194458,                 0,                 0,                 0,      -1.392109716,      0.4205954362,     -0.3201194458,                 0,     -0.7611101268,      0.4878175306,       -278.076819,       42368.53393
          0,           0,         528,      -9.083097174,       -9.12557144,       -9.15517728,      -8.660819294,      -14.38431721,      -3.659586527,   6.549792216e-05,     0.03186225789,       171.8719477,       171.8719477,       171.8719477,   1.105948019e-06,      0.5106413859,     -0.2505805935,                 0,                 0,                 0,      -1.212756724,      0.5106413859,     -0.2505805935,                 0,     -0.4907173613,      0.4878175306,      -278.0467842,       42367.82618
          0,           0,         529,       -9.04848928,      -9.173535202,      -9.108397507,      -8.621888022,      -14.37728376,      -3.603958664,   7.204775153e-05,     0.03504803032,       189.0591425,       189.0591425,       189.0591425,   1.105948019e-06,      0.5907840725,     -0.1577442423,                 0,                 0,                 0,     -0.9455116816,      0.5907840725,     -0.1577442423,                 0,     -0.2670082856,      0.4878175306,      -278.0186173,       42367.48724
          0,           0,         530,      -9.025998283,      -9.253813506,      -9.078692455,      -8.595614558,      -14.37801275,      -3.545815703,   7.925258132e-05,     0.03855267333,       207.9650567,       207.9650567,       207.9650567,   1.105948019e-06,      0.6501326632,    -0.08335774051,                 0,                 0,                 0,     -0.7280442366,      0.6501326632,    -0.08335774051,                 0,     -0.1282165091,      0.4878175306,      -277.9943591,       42367.66106
          0,           0,         531,      -9.011999753,      -9.368155678,      -9.070424739,      -8.578906872,      -14.38934555,      -3.469859029,   8.717789476e-05,     0.04240816864,       228.7615624,       228.7615624,       228.7615624,   1.105948019e-06,      0.6915535484,    -0.07977730453,                 0,                 0,                 0,     -0.7423163496,      0.6915535484,    -0.07977730453,                 0,     -0.1153595477,      0.4878175306,      -277.9731604,       42368.36897
          0,           0,         532,      -8.990205309,      -9.446848968,      -9.067262996,      -8.556740866,      -14.41131112,       -3.42318172,   9.589571666e-05,     0.04664978527,       251.6377186,       251.6377186,       251.6377186,   1.105948019e-06,      0.7203859962,     -0.1217808597,                 0,                 0,                 0,     -0.9063070445,      0.7203859962,     -0.1217808597,                 0,     -0.1690494544,      0.4878175306,      -277.9577706,       42369.12175
          0,           0,         533,       -8.96846675,      -9.334260106,      -9.112258897,      -8.537222877,      -14.43350107,       -3.40297207,   0.0001054852635,     0.05131628261,       276.8014905,       276.8014905,       276.8014905,   1.105948019e-06,      0.7521724001,     -0.1842800696,                 0,                 0,                 0,      -1.145433782,      0.7521724001,     -0.1842800696,                 0,     -0.2449971172,      0.4878175306,      -277.9470205,       42369.28428
          0,           0,         534,      -8.942744952,      -9.166748985,      -9.176529207,      -8.517296645,      -14.44077346,      -3.377009189,   0.0001160336737,     0.05645032943,       304.4816395,       304.4816395,       304.4816395,   1.105948019e-06,      0.7873135138,      -0.220829023,                 0,                 0,                 0,      -1.294675879,      0.7873135138,      -0.220829023,                 0,     -0.2804842279,      0.4701184156,       -277.935836,       42367.93603
          0,           0,         535,      -8.940390629,       -9.05363193,      -9.316891567,      -8.521726499,      -14.43460823,       -3.37257661,   0.0001276367985,      0.0620985569,       334.9298035,       334.9298035,       334.9298035,   1.105948019e-06,      0.8311335264,     -0.2233227159,                 0,                 0,                 0,      -1.336159096,      0.8311335264,     -0.2233227159,                 0,     -0.2686965557,      0.4701184156,      -277.9213082,       42364.80171
          0,           0,         536,      -8.954821884,      -8.974653545,      -9.475748625,      -8.544264557,      -14.42832987,      -3.362527181,   0.0001404000781,     0.06831259944,       368.4227838,       368.4227838,       368.4227838,   1.105948019e-06,      0.8663622889,     -0.1895241825,                 0,                 0,                 0,      -1.244476924,      0.8663622889,     -0.1895241825,                 0,     -0.2187585781,      0.4701184156,      -277.9002819,        42359.9362
          0,           0,         537,      -8.980173189,      -8.920189446,      -9.705725759,      -8.579247699,      -14.42975662,      -3.382714477,   0.0001544395201,     0.07514879003,       405.2650622,       405.2650622,       405.2650622,   1.105948019e-06,      0.8781567525,     -0.1058384163,                 0,                 0,                 0,     -0.9658287507,      0.8781567525,     -0.1058384163,                 0,     -0.1205233759,      0.4701184156,      -277.8781649,       42353.77565
          0,           0,         538,      -8.997603127,      -8.876585612,      -9.575704147,       -8.60732097,      -14.43605342,      -3.472690444,   0.0001698826382,     0.08266962336,       445.7915685,       445.7915685,       445.7915685,   1.105948019e-06,      0.8400769737,   -0.007991035861,                 0,                 0,                 0,     -0.5946490871,      0.8400769737,   -0.007991035861,                 0,    -0.00951226627,      0.4701184156,      -277.8561984,       42346.60535
          0,           0,         539,      -8.980731918,       -8.84913585,      -9.259665925,      -8.597304907,      -14.44725349,      -3.455447929,   0.0001868696919,     0.09094307889,       490.3707253,       490.3707253,       490.3707253,   1.105948019e-06,      0.7524307292,   -0.002666333925,                 0,                 0,                 0,     -0.5099267648,      0.7524307292,   -0.002666333925,                 0,   -0.003543627104,      0.4701184156,      -277.8264536,       42338.97132
          0,           0,         540,      -8.955624223,      -8.859336531,      -9.061404013,      -8.570360969,       -14.4734679,      -3.333047618,   0.0002055550134,      0.1000432558,       539.4077978,       539.4077978,       539.4077978,   1.105948019e-06,      0.6502303556,    -0.06843069155,                 0,                 0,                 0,     -0.6657809124,      0.6502303556,    -0.06843069155,                 0,     -0.1052406904,      0.4701184156,      -277.7841162,       42331.16239
          0,           0,         541,      -8.938426652,      -8.914486871,      -8.968498228,       -8.54279795,      -14.51706471,      -3.270268953,   0.0002261084044,      0.1100521773,       593.3485776,       593.3485776,       593.3485776,   1.105948019e-06,      0.5604801246,    -0.08498165819,                 0,                 0,                 0,     -0.6599926804,      0.5604801246,    -0.08498165819,                 0,     -0.1516229648,      0.4701184156,      -277.7336964,       42323.33225
          0,           0,         542,      -8.897319807,      -9.014442785,      -8.902518337,      -8.488656703,      -14.56950569,        -3.2341867,   0.0002487166276,      0.1210596218,       652.6834354,       652.6834354,       652.6834354,   1.105948019e-06,      0.4865905769,    -0.08949938205,                 0,                 0,                 0,     -0.6259199284,      0.4865905769,    -0.08949938205,                 0,     -0.1839315973,      0.4701184156,      -277.6770107,       42316.14911
          0,           0,         543,      -8.868594518,      -9.148580079,      -8.903588637,      -8.449261043,      -14.61688106,      -3.225319072,   0.0002735854569,       0.133164343,       717.9517789,       717.9517789,       717.9517789,   1.105948019e-06,      0.4260225829,    -0.05804983763,                 0,                 0,                 0,     -0.4760645486,      0.4260225829,    -0.05804983763,                 0,     -0.1362600011,      0.4701184156,      -277.6240362,       42310.00529
          0,           0,         544,      -8.844071217,      -9.201533117,      -8.948148073,      -8.418632745,      -14.64500584,      -3.246043607,   0.0003009409011,      0.1464757375,       789.7469568,       789.7469568,       789.7469568,   1.105948019e-06,      0.3740264851,    -0.02564066956,                 0,                 0,                 0,     -0.3270563757,      0.3740264851,    -0.02564066956,                 0,    -0.06855308536,      0.4701184156,       -277.578767,       42305.19986
          0,           0,         545,      -8.837104214,      -9.098557147,      -9.091402184,      -8.408265359,      -14.64141574,      -3.375538432,   0.0003310320043,      0.1611147212,       868.7216525,       868.7216525,       868.7216525,   1.105948019e-06,      0.3330083666,    -0.01017927689,                 0,                 0,                 0,     -0.2426463249,      0.3330083666,    -0.01017927689,                 0,    -0.03056763105,      0.4701184156,      -277.5392848,       42301.65195
          0,           0,         546,      -8.864905508,      -9.006179192,      -9.368852358,      -8.435011659,      -14.62247701,      -3.563794777,   0.0003641331721,      0.1772148488,       955.5938177,       955.5938177,       955.5938177,   1.105948019e-06,      0.2995683858,    -0.01609255908,                 0,                 0,                 0,     -0.2393482822,      0.2995683858,    -0.01609255908,                 0,    -0.05371915008,      0.4701184156,      -277.5096964,       42299.85085
          0,           0,         547,      -8.919920115,      -8.943461444,       -9.51604442,       -8.49244408,      -14.60413006,      -3.428252425,   0.0004005447935,      0.1949213103,         1051.1532,         1051.1532,         1051.1532,   1.105948019e-06,      0.2831604529,    -0.07492672524,                 0,                 0,                 0,     -0.4347418485,      0.2831604529,    -0.07492672524,                 0,     -0.2646087208,      0.4701184156,      -277.4984416,       42300.18267
          0,           0,         548,      -8.952029447,      -8.887574335,      -9.277987504,      -8.533120084,      -14.58315163,      -3.199723815,   0.0004405962217,      0.2143950325,       1156.268519,       1156.268519,       1156.268519,   1.105948019e-06,      0.3249666204,     -0.1902425208,                 0,                 0,                 0,     -0.8718055653,      0.3249666204,     -0.1902425208,                 0,     -0.5854217289,      0.4701184156,      -277.5109164,       42302.36177
          0,           0,         549,      -8.938061184,      -8.858974339,      -9.056786092,      -8.531585941,      -14.56514691,       -3.36063945,   0.0004846509368,      0.2358161049,       1271.895371,       1271.895371,       1271.895371,   1.105948019e-06,      0.4559054143,     -0.2229974132,                 0,                 0,                 0,      -1.084156525,      0.4559054143,     -0.2229974132,                 0,     -0.4891308729,      0.4701184156,      -277.5266476,       42303.95974
          0,           0,         550,      -8.910753487,      -8.891764694,       -8.93583562,      -8.513997288,      -14.56485882,      -3.364590979,    0.000533110587,      0.2593842787,       1399.084909,       1399.084909,       1399.084909,   1.105948019e-06,      0.5738420028,      -0.230507786,                 0,                 0,                 0,      -1.190857401,      0.5738420028,      -0.230507786,                 0,     -0.4016920771,      0.4701184156,      -277.5468328,       42307.23472
          0,           0,         551,      -8.877786271,      -8.988415477,      -8.890882606,      -8.487280693,       -14.5956255,      -3.290657509,   0.0005864160106,      0.2853147454,       1538.993399,       1538.993399,       1538.993399,   1.105948019e-06,      0.6418194082,     -0.2435096199,                 0,                 0,                 0,      -1.276001578,      0.6418194082,     -0.2435096199,                 0,     -0.3794051983,      0.4701184156,      -277.5682518,       42311.45845
          0,           0,         552,      -8.824886733,      -9.128677016,      -8.881960084,      -8.436999658,      -14.65857103,      -3.289793646,   0.0006450508319,       0.313846622,       1692.892739,       1692.892739,       1692.892739,   1.105948019e-06,      0.6668069468,     -0.1668803325,                 0,                 0,                 0,      -1.024718123,      0.6668069468,     -0.1668803325,                 0,     -0.2502678374,      0.4701184156,      -277.5590697,        42313.7638
          0,           0,         553,      -8.785827582,      -9.148074738,       -8.97266303,      -8.400711233,      -14.69350087,       -3.23421664,   0.0007095487094,      0.3452411713,       1862.182013,       1862.182013,       1862.182013,   1.105948019e-06,      0.6961161662,     -0.1337153749,                 0,                 0,                 0,     -0.9326565949,      0.6961161662,     -0.1337153749,                 0,      -0.192087731,      0.4701184156,      -277.5169662,       42312.48996
          0,           0,         554,      -8.766813531,      -9.023486453,      -9.167763488,      -8.383676986,      -14.62667098,      -3.123267183,   0.0007804952648,      0.3797838207,       2048.400215,       2048.400215,       2048.400215,   1.105948019e-06,      0.7571486677,     -0.1711167352,                 0,                 0,                 0,       -1.10440489,      0.7571486677,     -0.1711167352,                 0,     -0.2260015008,      0.4701184156,      -277.4475338,       42306.58294
          0,           0,         555,      -8.781627676,      -8.927289816,      -9.460085269,      -8.401495036,      -14.54758153,      -3.105878985,   0.0008585346875,      0.4177888074,       2253.240236,       2253.240236,       2253.240236,   1.105948019e-06,      0.8245068127,     -0.1930669461,                 0,                 0,                 0,      -1.228081464,      0.8245068127,     -0.1930669461,                 0,     -0.2341605226,      0.4701184156,      -277.3510158,       42297.07611
          0,           0,         556,      -8.846206624,      -8.889108799,      -9.378097877,       -8.47164929,      -14.52221501,      -3.066351853,   0.0009443769885,      0.4595981249,        2478.56426,        2478.56426,        2478.56426,   1.105948019e-06,      0.8323882043,    -0.06398401727,                 0,                 0,                 0,     -0.7870673438,      0.8323882043,    -0.06398401727,                 0,    -0.07686800095,      0.4701184156,      -277.2437226,        42284.4908
          0,           0,         557,      -8.887874125,      -8.836960464,      -9.160390613,      -8.517879443,      -14.53492746,      -3.240060334,    0.001038793789,      0.5056006633,       2726.420686,       2726.420686,       2726.420686,   1.105948019e-06,      0.7046973474,   -0.004626914415,                 0,                 0,                 0,     -0.4724678275,      0.7046973474,   -0.004626914415,                 0,   -0.006565817839,      0.4612688581,      -277.1207376,       42272.96658
          0,           0,         558,      -8.860852921,      -8.838486713,      -8.932350643,      -8.484058089,      -14.58679235,      -3.299901592,    0.001142649895,      0.5561904394,       2999.062754,       2999.062754,       2999.062754,   1.105948019e-06,      0.5714261615,     -0.0239892805,                 0,                 0,                 0,     -0.4505064877,      0.5714261615,     -0.0239892805,                 0,    -0.04198141792,      0.4612688581,       -276.989755,        42261.5295
          0,           0,         559,       -8.85366025,      -8.928737237,      -8.850058066,      -8.462622937,      -14.65718302,      -3.319384179,    0.001256891965,      0.6118208846,        3298.96903,        3298.96903,        3298.96903,   1.105948019e-06,      0.4964227974,     -0.0357563029,                 0,                 0,                 0,     -0.4510916888,      0.4964227974,     -0.0357563029,                 0,    -0.07202792274,      0.4612688581,      -276.8647064,       42250.59253
